Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Quantity,Segment,Country,City,State,Discount,Profit,Product ID,Category,Sub-Category,Product Name,Sales
1664,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,5,Consumer,United States,Dallas,Texas,0.2,3.668,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92
1665,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,3,Consumer,United States,Dallas,Texas,0.2,-7.4394,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.576
1666,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,3,Consumer,United States,Dallas,Texas,0.2,0.8688,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344
1667,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,2,Consumer,United States,Dallas,Texas,0.2,-2.3748,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992
1668,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,3,Consumer,United States,Dallas,Texas,0.2,23.235,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352
1669,CA-2016-128531,11/24/2016,11/26/2016,Second Class,NS-18505,3,Consumer,United States,Dallas,Texas,0.2,1.5795,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04
1670,US-2015-157154,01-10-2015,1/15/2015,Standard Class,MM-17920,4,Consumer,United States,New York City,New York,0.4,-373.3048,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104
1671,CA-2017-159457,10/19/2017,10/26/2017,Standard Class,RD-19480,3,Consumer,United States,Houston,Texas,0.2,5.2125,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68
1672,CA-2016-107615,3/22/2016,3/25/2016,First Class,RB-19645,2,Corporate,United States,North Las Vegas,Nevada,0,19.3314,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58
1673,CA-2017-111647,07-03-2017,07-07-2017,Standard Class,RD-19585,4,Consumer,United States,Plano,Texas,0.2,62.988,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968
1674,CA-2015-150560,12-11-2015,12-12-2015,First Class,SW-20455,2,Consumer,United States,Suffolk,Virginia,0,96.3438,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62
1675,CA-2015-143077,9/17/2015,9/21/2015,Standard Class,SF-20965,2,Corporate,United States,Houston,Texas,0.6,-10.4196,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936
1676,CA-2015-143077,9/17/2015,9/21/2015,Standard Class,SF-20965,3,Corporate,United States,Houston,Texas,0.8,-10.2114,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,6.588
1677,CA-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,3,Consumer,United States,San Francisco,California,0,26.07,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28
1678,CA-2016-122728,5/18/2016,5/24/2016,Standard Class,EB-13930,3,Consumer,United States,San Francisco,California,0,8.7906,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),17.94
1679,CA-2014-122882,09-07-2014,9/13/2014,Standard Class,SB-20290,1,Corporate,United States,Philadelphia,Pennsylvania,0.2,-14.5764,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.784
1680,CA-2014-122882,09-07-2014,9/13/2014,Standard Class,SB-20290,3,Corporate,United States,Philadelphia,Pennsylvania,0.4,4.3176,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382
1681,CA-2014-122882,09-07-2014,9/13/2014,Standard Class,SB-20290,2,Corporate,United States,Philadelphia,Pennsylvania,0.2,8.4736,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368
1682,CA-2014-122882,09-07-2014,9/13/2014,Standard Class,SB-20290,4,Corporate,United States,Philadelphia,Pennsylvania,0.7,-559.356,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54
1683,US-2016-101497,9/29/2016,10-01-2016,Second Class,PS-18760,1,Consumer,United States,Los Angeles,California,0,9.1056,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97
1684,CA-2016-147585,11-07-2016,11-12-2016,Standard Class,CB-12535,3,Corporate,United States,San Francisco,California,0,6.2244,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82
1685,CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,2,Corporate,United States,Philadelphia,Pennsylvania,0.2,12.41,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28
1686,CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,2,Corporate,United States,Philadelphia,Pennsylvania,0.7,-0.99,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188
1687,CA-2017-149489,4/24/2017,4/27/2017,First Class,DK-12835,2,Corporate,United States,Philadelphia,Pennsylvania,0.7,-5.7638,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518
1688,CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,3.6288,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368
1689,CA-2017-143798,12-10-2017,12-12-2017,First Class,AW-10840,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,23.316,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88
1690,CA-2014-142839,8/16/2014,8/20/2014,Standard Class,TS-21610,6,Consumer,United States,Philadelphia,Pennsylvania,0.4,-227.4912,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092
1691,CA-2017-129833,12-09-2017,12/15/2017,Standard Class,HF-14995,5,Consumer,United States,Indianapolis,Indiana,0,15.387,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45
1692,CA-2017-129833,12-09-2017,12/15/2017,Standard Class,HF-14995,5,Consumer,United States,Indianapolis,Indiana,0,5.096,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,10.4
1693,US-2016-154361,3/14/2016,3/19/2016,Standard Class,HZ-14950,5,Consumer,United States,Columbus,Ohio,0.2,6.2905,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88
1694,US-2016-158708,6/26/2016,6/29/2016,Second Class,AB-10255,2,Home Office,United States,Plano,Texas,0.2,3.5742,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616
1695,CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,4,Home Office,United States,Bayonne,New Jersey,0,19.8276,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96
1696,CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,3,Home Office,United States,Bayonne,New Jersey,0,7.0854,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46
1697,CA-2015-156335,9/25/2015,9/28/2015,Second Class,PO-19195,2,Home Office,United States,Bayonne,New Jersey,0,52.49,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98
1698,CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,2,Consumer,United States,Los Angeles,California,0,31.0184,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
1699,CA-2015-148376,12/27/2015,12/31/2015,Standard Class,AG-10900,7,Consumer,United States,Los Angeles,California,0,10.3488,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56
1700,CA-2014-135657,06-03-2014,06-07-2014,Second Class,SC-20725,6,Consumer,United States,Seattle,Washington,0,113.4936,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,515.88
1701,CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,2,Consumer,United States,New York City,New York,0.2,4.2804,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808
1702,CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,9,Consumer,United States,New York City,New York,0.1,321.84,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04
1703,CA-2015-114069,7/13/2015,7/15/2015,Second Class,ND-18370,2,Consumer,United States,New York City,New York,0,4.6812,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96
1704,CA-2014-139857,02-02-2014,02-06-2014,Standard Class,CD-12790,5,Home Office,United States,San Diego,California,0,5.8045,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35
1705,CA-2016-106306,03-08-2016,03-08-2016,Same Day,PG-18820,3,Consumer,United States,Glendale,Arizona,0.7,-7.1148,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702
1706,CA-2015-100545,11/22/2015,11/26/2015,Standard Class,IM-15070,2,Consumer,United States,Philadelphia,Pennsylvania,0.7,-9.288,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,11.61
1707,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,6,Consumer,United States,San Francisco,California,0,20.6142,OFF-LA-10003077,Office Supplies,Labels,Avery 500,43.86
1708,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,2,Consumer,United States,San Francisco,California,0.2,16.704,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48
1709,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,2,Consumer,United States,San Francisco,California,0,3.71,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42
1710,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,1,Consumer,United States,San Francisco,California,0.2,-0.8999,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",71.992
1711,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,5,Consumer,United States,San Francisco,California,0,6.567,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9
1712,CA-2017-123491,10/30/2017,11-05-2017,Standard Class,JK-15205,14,Consumer,United States,San Francisco,California,0,510.636,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12
1713,CA-2015-145401,1/30/2015,02-04-2015,Standard Class,JP-15520,6,Consumer,United States,Houston,Texas,0.2,5.0064,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304
1714,US-2017-124968,09-08-2017,9/13/2017,Second Class,MM-18055,7,Consumer,United States,Chicago,Illinois,0.5,-566.5625,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625
1715,CA-2017-104003,10-07-2017,10/13/2017,Standard Class,DC-13285,2,Consumer,United States,San Francisco,California,0.15,-14.4784,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666
1716,CA-2016-154788,4/30/2016,05-04-2016,Standard Class,JL-15835,2,Consumer,United States,New York City,New York,0.2,2.7956,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712
1717,CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,5,Consumer,United States,New York City,New York,0,70.441,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9
1718,CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,5,Consumer,United States,New York City,New York,0,0,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9
1719,CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,4,Consumer,United States,New York City,New York,0,15.0864,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92
1720,CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,8,Consumer,United States,New York City,New York,0,12.3256,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76
1721,CA-2016-169943,5/19/2016,5/24/2016,Standard Class,BN-11515,4,Consumer,United States,New York City,New York,0.2,14.92,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,47.744
1722,US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,2,Consumer,United States,Chicago,Illinois,0.2,11.9988,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,159.984
1723,US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,4,Consumer,United States,Chicago,Illinois,0.2,51.1936,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968
1724,US-2015-123218,12/20/2015,12/25/2015,Standard Class,KD-16345,3,Consumer,United States,Chicago,Illinois,0.3,-71.8116,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058
1725,CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,3,Consumer,United States,Philadelphia,Pennsylvania,0.2,43.4352,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352
1726,CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,0.444,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552
1727,CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,4,Consumer,United States,Philadelphia,Pennsylvania,0.2,7.7728,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832
1728,US-2017-164056,4/29/2017,05-04-2017,Second Class,FM-14215,5,Corporate,United States,Dublin,Ohio,0.4,-69.89,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35
1729,CA-2016-106894,02-07-2016,02-07-2016,Same Day,CA-12265,4,Consumer,United States,Springfield,Virginia,0,21,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100
1730,CA-2016-106894,02-07-2016,02-07-2016,Same Day,CA-12265,3,Consumer,United States,Springfield,Virginia,0,3.6018,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83
1731,CA-2014-125136,9/28/2014,10-03-2014,Standard Class,KD-16495,8,Corporate,United States,Fayetteville,North Carolina,0.2,31.2832,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,96.256
1732,CA-2014-125136,9/28/2014,10-03-2014,Standard Class,KD-16495,2,Corporate,United States,Fayetteville,North Carolina,0.2,3.7408,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688
1733,US-2016-131149,07-10-2016,7/14/2016,Standard Class,LH-17155,3,Consumer,United States,Dallas,Texas,0.2,-33.804,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04
1734,US-2016-131149,07-10-2016,7/14/2016,Standard Class,LH-17155,4,Consumer,United States,Dallas,Texas,0.2,17.352,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24
1735,CA-2017-101483,7/29/2017,08-01-2017,Second Class,AG-10675,2,Consumer,United States,Jacksonville,North Carolina,0.2,6.534,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848
1736,CA-2017-101483,7/29/2017,08-01-2017,Second Class,AG-10675,5,Consumer,United States,Jacksonville,North Carolina,0.2,1.375,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22
1737,CA-2017-101483,7/29/2017,08-01-2017,Second Class,AG-10675,3,Consumer,United States,Jacksonville,North Carolina,0.2,0.3822,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368
1738,CA-2015-130204,09-03-2015,09-09-2015,Standard Class,DB-13120,3,Corporate,United States,San Francisco,California,0,8.4888,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
1739,CA-2015-130204,09-03-2015,09-09-2015,Standard Class,DB-13120,2,Corporate,United States,San Francisco,California,0,3.401,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9
1740,CA-2015-130204,09-03-2015,09-09-2015,Standard Class,DB-13120,5,Corporate,United States,San Francisco,California,0,46.602,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45
1741,CA-2014-110527,08-09-2014,8/16/2014,Standard Class,ED-13885,8,Home Office,United States,San Diego,California,0,9.6048,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88
1742,CA-2017-152807,10/30/2017,11-03-2017,Standard Class,MC-18100,4,Consumer,United States,Philadelphia,Pennsylvania,0.2,7.2576,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736
1743,CA-2017-152807,10/30/2017,11-03-2017,Standard Class,MC-18100,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,0.9856,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168
1744,CA-2017-152807,10/30/2017,11-03-2017,Standard Class,MC-18100,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,-2.5128,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168
1745,CA-2017-152807,10/30/2017,11-03-2017,Standard Class,MC-18100,7,Consumer,United States,Philadelphia,Pennsylvania,0.2,-55.3,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4
1746,CA-2014-133270,06-06-2014,06-09-2014,First Class,BM-11785,2,Consumer,United States,Rochester,New York,0,4.9432,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36
1747,CA-2016-155670,8/13/2016,8/17/2016,Second Class,EM-14065,8,Consumer,United States,Jacksonville,North Carolina,0.7,-8.2368,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232
1748,CA-2016-155670,8/13/2016,8/17/2016,Second Class,EM-14065,3,Consumer,United States,Jacksonville,North Carolina,0.2,3.21,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,10.272
1749,US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,2,Home Office,United States,Houston,Texas,0.2,3.6288,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368
1750,US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,3,Home Office,United States,Houston,Texas,0.2,0.546,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,6.24
1751,CA-2015-139094,11/22/2015,11/27/2015,Standard Class,MO-17800,2,Home Office,United States,San Antonio,Texas,0.3,-32.5226,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962
1752,CA-2017-168837,10/14/2017,10/17/2017,First Class,JW-15955,2,Consumer,United States,Oakland,California,0,3.6894,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46
1753,CA-2017-116715,12-02-2017,12-05-2017,First Class,VW-21775,9,Corporate,United States,San Francisco,California,0,151.0974,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62
1754,CA-2017-116715,12-02-2017,12-05-2017,First Class,VW-21775,2,Corporate,United States,San Francisco,California,0,53.8608,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92
1755,CA-2017-116715,12-02-2017,12-05-2017,First Class,VW-21775,2,Corporate,United States,San Francisco,California,0,3.852,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56
1756,CA-2015-135622,12-08-2015,12-11-2015,Second Class,TT-21460,11,Home Office,United States,Fort Worth,Texas,0.2,130.7581,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712
1757,CA-2015-135622,12-08-2015,12-11-2015,Second Class,TT-21460,6,Home Office,United States,Fort Worth,Texas,0.2,150.36,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4
1758,US-2015-107349,7/13/2015,7/15/2015,First Class,SL-20155,6,Home Office,United States,Houston,Texas,0.8,-66.5088,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568
1759,CA-2014-139017,05-11-2014,5/17/2014,Standard Class,RM-19375,2,Consumer,United States,Houston,Texas,0.2,7.6154,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864
